time,status,pump,speed,elevation,flow,power,pressure,dynamic_pressure,total_pressure,power_out,calc_eff
2019-11-01 11:00:00.000,1,1,302.0,24.42019313964844,3.9832165523666383,1030.9302500000001,229744.40153584714,5820.472767330641,223923.9287685165,891.9374995417229,0.8651773478775338
2019-11-01 12:00:00.000,1,1,308.4609069824219,24.669238403320314,4.452732245269775,1117.0585800876618,227302.72690447117,7273.50240665943,220029.22449781175,979.7312228231087,0.8770634237876977
2019-11-01 13:00:00.000,1,1,306.0,24.747140625,4.3572224352172855,1119.6685898246767,226538.9626168125,6964.819855192554,219574.14276161994,956.7333810345335,0.8544790750844797
2019-11-01 14:00:00.000,1,1,302.0,24.78703353881836,4.211753251625061,1030.9302500000001,226147.84690472935,6507.531294215775,219640.3156105136,925.0708134605353,0.8973165870926139
2019-11-01 15:00:00.000,1,1,301.75408935546875,24.828531005859375,4.1865547893218995,1030.9302500000001,225740.99992821386,6429.896525214437,219311.10340299943,918.1579503032976,0.890611125537637
2019-11-01 16:00:00.000,1,1,301.537109375,24.8310796875,4.201441553494263,1064.859580087662,225716.01229659372,6475.705330638485,219240.30696595524,921.1253358876021,0.8650204713486944
2019-11-01 17:00:00.000,1,1,298.0,24.85175982055664,4.034817494499206,999.6108300876618,225513.2613768878,5972.253258100465,219541.00811878731,885.8079003176753,0.8861527643112805
2019-11-01 18:00:00.000,1,1,303.0,24.856236291503908,4.244701281481934,1057.0297500000001,225469.37342901487,6609.7447789161315,218859.62865009875,928.9937461957344,0.8788719013781157
2019-11-01 19:00:00.000,1,1,301.4019470214844,24.830091375732422,4.216840743782043,1046.5899101753237,225725.7018435267,6523.262040000939,219202.43980352578,924.3417792999383,0.8831938568422597
2019-11-01 20:00:00.000,1,1,301.8609313964844,24.826912500000002,4.175857685247803,1067.4695898246766,225756.86798624997,6397.080329585012,219359.78765666496,916.0152551204105,0.8581183612648475
2019-11-01 21:00:00.000,1,1,300.5577697753906,24.83064017944336,4.1492248977905275,1023.1004199123385,225720.32129511217,6315.741934462308,219404.57936064986,910.3589433724661,0.8898040951351264
2019-11-01 22:00:00.000,1,1,298.0,24.817652600097656,4.050093007250976,991.7810000000001,225847.65334127855,6017.559854692173,219830.09348658638,890.3323244133518,0.8977106078996792
2019-11-01 23:00:00.000,1,1,294.8118896484375,24.89862440185547,3.9034930098632814,965.6815000000001,225053.79446079268,5589.812462530405,219463.98199826226,856.6761196469778,0.8871207739269911
